3903;5;docker;20;docker;30;docker
2950;5;docker;20;docker;30;docker
2773;5;docker;20;docker;30;docker
2255;5;docker;20;docker;30;docker
2633;5;docker;20;docker;30;docker
4064;10;docker;20;docker;30;docker
3821;10;docker;20;docker;30;docker
3918;10;docker;20;docker;30;docker
4506;10;docker;20;docker;30;docker
4009;10;docker;20;docker;30;docker
6873;20;docker;30;docker
7705;20;docker;30;docker
6745;20;docker;30;docker
7112;20;docker;30;docker
7416;20;docker;30;docker
10252;30;docker
10358;30;docker
10200;30;docker
9983;30;docker
10297;30;docker
